// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 2 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet  restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 /p:Deterministic=true /p:Optimize=true /p:ArtifactsPath="C:\Users\sharongur\source\repos\net10Performance\LeftJoinBenchmark\bin\Release\net10.0\LeftJoinBenchmark-DefaultJob-1/" /p:OutDir="C:\Users\sharongur\source\repos\net10Performance\LeftJoinBenchmark\bin\Release\net10.0\LeftJoinBenchmark-DefaultJob-1\bin\Release\net10.0/" /p:OutputPath="C:\Users\sharongur\source\repos\net10Performance\LeftJoinBenchmark\bin\Release\net10.0\LeftJoinBenchmark-DefaultJob-1\bin\Release\net10.0/" /p:PublishDir="C:\Users\sharongur\source\repos\net10Performance\LeftJoinBenchmark\bin\Release\net10.0\LeftJoinBenchmark-DefaultJob-1\publish/" in C:\Users\sharongur\source\repos\net10Performance\LeftJoinBenchmark\bin\Release\net10.0\LeftJoinBenchmark-DefaultJob-1
// command took 11.97 sec and exited with 0
// start dotnet  build -c Release --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 /p:Deterministic=true /p:Optimize=true /p:ArtifactsPath="C:\Users\sharongur\source\repos\net10Performance\LeftJoinBenchmark\bin\Release\net10.0\LeftJoinBenchmark-DefaultJob-1/" /p:OutDir="C:\Users\sharongur\source\repos\net10Performance\LeftJoinBenchmark\bin\Release\net10.0\LeftJoinBenchmark-DefaultJob-1\bin\Release\net10.0/" /p:OutputPath="C:\Users\sharongur\source\repos\net10Performance\LeftJoinBenchmark\bin\Release\net10.0\LeftJoinBenchmark-DefaultJob-1\bin\Release\net10.0/" /p:PublishDir="C:\Users\sharongur\source\repos\net10Performance\LeftJoinBenchmark\bin\Release\net10.0\LeftJoinBenchmark-DefaultJob-1\publish/" --output "C:\Users\sharongur\source\repos\net10Performance\LeftJoinBenchmark\bin\Release\net10.0\LeftJoinBenchmark-DefaultJob-1\bin\Release\net10.0/" in C:\Users\sharongur\source\repos\net10Performance\LeftJoinBenchmark\bin\Release\net10.0\LeftJoinBenchmark-DefaultJob-1
// command took 48.7 sec and exited with 0
// ***** Done, took 00:01:01 (61.98 sec)   *****
// Found 2 benchmarks:
//   LeftJoinBenchmark.LeftJoin_Manual: DefaultJob
//   LeftJoinBenchmark.LeftJoin_Linq: DefaultJob

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
WorkloadPilot   22: 2048 op, 1596476000.00 ns, 779.5293 us/op

OverheadWarmup   1: 2048 op, 42100.00 ns, 20.5566 ns/op
OverheadWarmup   2: 2048 op, 29400.00 ns, 14.3555 ns/op
OverheadWarmup   3: 2048 op, 30200.00 ns, 14.7461 ns/op
OverheadWarmup   4: 2048 op, 30400.00 ns, 14.8438 ns/op
OverheadWarmup   5: 2048 op, 44100.00 ns, 21.5332 ns/op
OverheadWarmup   6: 2048 op, 32800.00 ns, 16.0156 ns/op
OverheadWarmup   7: 2048 op, 21400.00 ns, 10.4492 ns/op
OverheadWarmup   8: 2048 op, 23800.00 ns, 11.6211 ns/op
OverheadWarmup   9: 2048 op, 28500.00 ns, 13.9160 ns/op
OverheadWarmup  10: 2048 op, 20200.00 ns, 9.8633 ns/op

// BeforeActualRun
WorkloadActual   1: 2048 op, 971461000.00 ns, 474.3462 us/op
WorkloadActual   2: 2048 op, 2708158000.00 ns, 1.3223 ms/op
WorkloadActual   3: 2048 op, 960301000.00 ns, 468.8970 us/op
WorkloadActual   4: 2048 op, 1845738800.00 ns, 901.2396 us/op
WorkloadActual   5: 2048 op, 2044836000.00 ns, 998.4551 us/op
WorkloadActual   6: 2048 op, 1962428200.00 ns, 958.2169 us/op
WorkloadActual   7: 2048 op, 2064216500.00 ns, 1.0079 ms/op
WorkloadActual   8: 2048 op, 1986373900.00 ns, 969.9091 us/op
WorkloadActual   9: 2048 op, 654042400.00 ns, 319.3566 us/op
WorkloadActual  10: 2048 op, 1783129100.00 ns, 870.6685 us/op
WorkloadActual  11: 2048 op, 1793368700.00 ns, 875.6683 us/op
WorkloadActual  12: 2048 op, 1878745400.00 ns, 917.3562 us/op
WorkloadActual  13: 2048 op, 1651357400.00 ns, 806.3269 us/op
WorkloadActual  14: 2048 op, 1335464500.00 ns, 652.0823 us/op
WorkloadActual  15: 2048 op, 431027600.00 ns, 210.4627 us/op
WorkloadActual  16: 2048 op, 538880500.00 ns, 263.1252 us/op
WorkloadActual  17: 2048 op, 1648879200.00 ns, 805.1168 us/op
WorkloadActual  18: 2048 op, 2262923300.00 ns, 1.1049 ms/op
WorkloadActual  19: 2048 op, 656192600.00 ns, 320.4065 us/op
WorkloadActual  20: 2048 op, 2330642200.00 ns, 1.1380 ms/op
WorkloadActual  21: 2048 op, 1568597700.00 ns, 765.9168 us/op
WorkloadActual  22: 2048 op, 2212666100.00 ns, 1.0804 ms/op
WorkloadActual  23: 2048 op, 1381202500.00 ns, 674.4153 us/op
WorkloadActual  24: 2048 op, 2155761100.00 ns, 1.0526 ms/op
WorkloadActual  25: 2048 op, 1668178800.00 ns, 814.5404 us/op
WorkloadActual  26: 2048 op, 1176705300.00 ns, 574.5631 us/op
WorkloadActual  27: 2048 op, 1829507000.00 ns, 893.3140 us/op
WorkloadActual  28: 2048 op, 2232192800.00 ns, 1.0899 ms/op
WorkloadActual  29: 2048 op, 1442747100.00 ns, 704.4664 us/op
WorkloadActual  30: 2048 op, 2247271100.00 ns, 1.0973 ms/op
WorkloadActual  31: 2048 op, 950420300.00 ns, 464.0724 us/op
WorkloadActual  32: 2048 op, 2899040400.00 ns, 1.4155 ms/op
WorkloadActual  33: 2048 op, 1911252800.00 ns, 933.2289 us/op
WorkloadActual  34: 2048 op, 1837843800.00 ns, 897.3847 us/op
WorkloadActual  35: 2048 op, 1801283400.00 ns, 879.5329 us/op
WorkloadActual  36: 2048 op, 1809949100.00 ns, 883.7642 us/op
WorkloadActual  37: 2048 op, 1278941100.00 ns, 624.4830 us/op
WorkloadActual  38: 2048 op, 1729622900.00 ns, 844.5424 us/op
WorkloadActual  39: 2048 op, 1367200800.00 ns, 667.5785 us/op
WorkloadActual  40: 2048 op, 1083238600.00 ns, 528.9251 us/op
WorkloadActual  41: 2048 op, 1061820800.00 ns, 518.4672 us/op
WorkloadActual  42: 2048 op, 1535546200.00 ns, 749.7784 us/op
WorkloadActual  43: 2048 op, 1810235200.00 ns, 883.9039 us/op
WorkloadActual  44: 2048 op, 640474400.00 ns, 312.7316 us/op
WorkloadActual  45: 2048 op, 1317352800.00 ns, 643.2387 us/op
WorkloadActual  46: 2048 op, 1844390400.00 ns, 900.5813 us/op
WorkloadActual  47: 2048 op, 2183186700.00 ns, 1.0660 ms/op
WorkloadActual  48: 2048 op, 1143402800.00 ns, 558.3021 us/op
WorkloadActual  49: 2048 op, 1290912900.00 ns, 630.3286 us/op
WorkloadActual  50: 2048 op, 689651900.00 ns, 336.7441 us/op
WorkloadActual  51: 2048 op, 1371416000.00 ns, 669.6367 us/op
WorkloadActual  52: 2048 op, 1951170100.00 ns, 952.7198 us/op
WorkloadActual  53: 2048 op, 1760643000.00 ns, 859.6890 us/op
WorkloadActual  54: 2048 op, 854268700.00 ns, 417.1234 us/op
WorkloadActual  55: 2048 op, 706911300.00 ns, 345.1715 us/op
WorkloadActual  56: 2048 op, 1466518700.00 ns, 716.0736 us/op
WorkloadActual  57: 2048 op, 1298006700.00 ns, 633.7923 us/op
WorkloadActual  58: 2048 op, 2275363800.00 ns, 1.1110 ms/op
WorkloadActual  59: 2048 op, 2074718100.00 ns, 1.0130 ms/op
WorkloadActual  60: 2048 op, 2016002300.00 ns, 984.3761 us/op
WorkloadActual  61: 2048 op, 1611933300.00 ns, 787.0768 us/op
WorkloadActual  62: 2048 op, 539096500.00 ns, 263.2307 us/op
WorkloadActual  63: 2048 op, 1331430200.00 ns, 650.1124 us/op
WorkloadActual  64: 2048 op, 2155393500.00 ns, 1.0524 ms/op
WorkloadActual  65: 2048 op, 1910397300.00 ns, 932.8112 us/op
WorkloadActual  66: 2048 op, 1774071000.00 ns, 866.2456 us/op
WorkloadActual  67: 2048 op, 973845800.00 ns, 475.5106 us/op
WorkloadActual  68: 2048 op, 912431500.00 ns, 445.5232 us/op
WorkloadActual  69: 2048 op, 1888809700.00 ns, 922.2704 us/op
WorkloadActual  70: 2048 op, 2025365600.00 ns, 988.9480 us/op
WorkloadActual  71: 2048 op, 1591592200.00 ns, 777.1446 us/op
WorkloadActual  72: 2048 op, 623187500.00 ns, 304.2908 us/op
WorkloadActual  73: 2048 op, 1375373700.00 ns, 671.5692 us/op
WorkloadActual  74: 2048 op, 1602144600.00 ns, 782.2972 us/op
WorkloadActual  75: 2048 op, 977479500.00 ns, 477.2849 us/op
WorkloadActual  76: 2048 op, 1661588900.00 ns, 811.3227 us/op
WorkloadActual  77: 2048 op, 1173670300.00 ns, 573.0812 us/op
WorkloadActual  78: 2048 op, 826903300.00 ns, 403.7614 us/op
WorkloadActual  79: 2048 op, 1595922700.00 ns, 779.2591 us/op
WorkloadActual  80: 2048 op, 628572600.00 ns, 306.9202 us/op
WorkloadActual  81: 2048 op, 1008956300.00 ns, 492.6544 us/op
WorkloadActual  82: 2048 op, 2105231300.00 ns, 1.0279 ms/op
WorkloadActual  83: 2048 op, 645075000.00 ns, 314.9780 us/op
WorkloadActual  84: 2048 op, 2305719600.00 ns, 1.1258 ms/op
WorkloadActual  85: 2048 op, 1105620400.00 ns, 539.8537 us/op
WorkloadActual  86: 2048 op, 1303592000.00 ns, 636.5195 us/op
WorkloadActual  87: 2048 op, 1726259100.00 ns, 842.9000 us/op
WorkloadActual  88: 2048 op, 1302795100.00 ns, 636.1304 us/op
WorkloadActual  89: 2048 op, 1036481500.00 ns, 506.0945 us/op
WorkloadActual  90: 2048 op, 688521400.00 ns, 336.1921 us/op
WorkloadActual  91: 2048 op, 1035648400.00 ns, 505.6877 us/op
WorkloadActual  92: 2048 op, 1434168200.00 ns, 700.2774 us/op
WorkloadActual  93: 2048 op, 1739624600.00 ns, 849.4261 us/op
WorkloadActual  94: 2048 op, 723588600.00 ns, 353.3147 us/op
WorkloadActual  95: 2048 op, 2183500000.00 ns, 1.0662 ms/op
WorkloadActual  96: 2048 op, 2321801800.00 ns, 1.1337 ms/op
WorkloadActual  97: 2048 op, 960734200.00 ns, 469.1085 us/op
WorkloadActual  98: 2048 op, 646097200.00 ns, 315.4771 us/op
WorkloadActual  99: 2048 op, 1648407500.00 ns, 804.8865 us/op
WorkloadActual  100: 2048 op, 2300419400.00 ns, 1.1233 ms/op

// AfterActualRun
WorkloadResult   1: 2048 op, 971461000.00 ns, 474.3462 us/op
WorkloadResult   2: 2048 op, 2708158000.00 ns, 1.3223 ms/op
WorkloadResult   3: 2048 op, 960301000.00 ns, 468.8970 us/op
WorkloadResult   4: 2048 op, 1845738800.00 ns, 901.2396 us/op
WorkloadResult   5: 2048 op, 2044836000.00 ns, 998.4551 us/op
WorkloadResult   6: 2048 op, 1962428200.00 ns, 958.2169 us/op
WorkloadResult   7: 2048 op, 2064216500.00 ns, 1.0079 ms/op
WorkloadResult   8: 2048 op, 1986373900.00 ns, 969.9091 us/op
WorkloadResult   9: 2048 op, 654042400.00 ns, 319.3566 us/op
WorkloadResult  10: 2048 op, 1783129100.00 ns, 870.6685 us/op
WorkloadResult  11: 2048 op, 1793368700.00 ns, 875.6683 us/op
WorkloadResult  12: 2048 op, 1878745400.00 ns, 917.3562 us/op
WorkloadResult  13: 2048 op, 1651357400.00 ns, 806.3269 us/op
WorkloadResult  14: 2048 op, 1335464500.00 ns, 652.0823 us/op
WorkloadResult  15: 2048 op, 431027600.00 ns, 210.4627 us/op
WorkloadResult  16: 2048 op, 538880500.00 ns, 263.1252 us/op
WorkloadResult  17: 2048 op, 1648879200.00 ns, 805.1168 us/op
WorkloadResult  18: 2048 op, 2262923300.00 ns, 1.1049 ms/op
WorkloadResult  19: 2048 op, 656192600.00 ns, 320.4065 us/op
WorkloadResult  20: 2048 op, 2330642200.00 ns, 1.1380 ms/op
WorkloadResult  21: 2048 op, 1568597700.00 ns, 765.9168 us/op
WorkloadResult  22: 2048 op, 2212666100.00 ns, 1.0804 ms/op
WorkloadResult  23: 2048 op, 1381202500.00 ns, 674.4153 us/op
WorkloadResult  24: 2048 op, 2155761100.00 ns, 1.0526 ms/op
WorkloadResult  25: 2048 op, 1668178800.00 ns, 814.5404 us/op
WorkloadResult  26: 2048 op, 1176705300.00 ns, 574.5631 us/op
WorkloadResult  27: 2048 op, 1829507000.00 ns, 893.3140 us/op
WorkloadResult  28: 2048 op, 2232192800.00 ns, 1.0899 ms/op
WorkloadResult  29: 2048 op, 1442747100.00 ns, 704.4664 us/op
WorkloadResult  30: 2048 op, 2247271100.00 ns, 1.0973 ms/op
WorkloadResult  31: 2048 op, 950420300.00 ns, 464.0724 us/op
WorkloadResult  32: 2048 op, 2899040400.00 ns, 1.4155 ms/op
WorkloadResult  33: 2048 op, 1911252800.00 ns, 933.2289 us/op
WorkloadResult  34: 2048 op, 1837843800.00 ns, 897.3847 us/op
WorkloadResult  35: 2048 op, 1801283400.00 ns, 879.5329 us/op
WorkloadResult  36: 2048 op, 1809949100.00 ns, 883.7642 us/op
WorkloadResult  37: 2048 op, 1278941100.00 ns, 624.4830 us/op
WorkloadResult  38: 2048 op, 1729622900.00 ns, 844.5424 us/op
WorkloadResult  39: 2048 op, 1367200800.00 ns, 667.5785 us/op
WorkloadResult  40: 2048 op, 1083238600.00 ns, 528.9251 us/op
WorkloadResult  41: 2048 op, 1061820800.00 ns, 518.4672 us/op
WorkloadResult  42: 2048 op, 1535546200.00 ns, 749.7784 us/op
WorkloadResult  43: 2048 op, 1810235200.00 ns, 883.9039 us/op
WorkloadResult  44: 2048 op, 640474400.00 ns, 312.7316 us/op
WorkloadResult  45: 2048 op, 1317352800.00 ns, 643.2387 us/op
WorkloadResult  46: 2048 op, 1844390400.00 ns, 900.5813 us/op
WorkloadResult  47: 2048 op, 2183186700.00 ns, 1.0660 ms/op
WorkloadResult  48: 2048 op, 1143402800.00 ns, 558.3021 us/op
WorkloadResult  49: 2048 op, 1290912900.00 ns, 630.3286 us/op
WorkloadResult  50: 2048 op, 689651900.00 ns, 336.7441 us/op
WorkloadResult  51: 2048 op, 1371416000.00 ns, 669.6367 us/op
WorkloadResult  52: 2048 op, 1951170100.00 ns, 952.7198 us/op
WorkloadResult  53: 2048 op, 1760643000.00 ns, 859.6890 us/op
WorkloadResult  54: 2048 op, 854268700.00 ns, 417.1234 us/op
WorkloadResult  55: 2048 op, 706911300.00 ns, 345.1715 us/op
WorkloadResult  56: 2048 op, 1466518700.00 ns, 716.0736 us/op
WorkloadResult  57: 2048 op, 1298006700.00 ns, 633.7923 us/op
WorkloadResult  58: 2048 op, 2275363800.00 ns, 1.1110 ms/op
WorkloadResult  59: 2048 op, 2074718100.00 ns, 1.0130 ms/op
WorkloadResult  60: 2048 op, 2016002300.00 ns, 984.3761 us/op
WorkloadResult  61: 2048 op, 1611933300.00 ns, 787.0768 us/op
WorkloadResult  62: 2048 op, 539096500.00 ns, 263.2307 us/op
WorkloadResult  63: 2048 op, 1331430200.00 ns, 650.1124 us/op
WorkloadResult  64: 2048 op, 2155393500.00 ns, 1.0524 ms/op
WorkloadResult  65: 2048 op, 1910397300.00 ns, 932.8112 us/op
WorkloadResult  66: 2048 op, 1774071000.00 ns, 866.2456 us/op
WorkloadResult  67: 2048 op, 973845800.00 ns, 475.5106 us/op
WorkloadResult  68: 2048 op, 912431500.00 ns, 445.5232 us/op
WorkloadResult  69: 2048 op, 1888809700.00 ns, 922.2704 us/op
WorkloadResult  70: 2048 op, 2025365600.00 ns, 988.9480 us/op
WorkloadResult  71: 2048 op, 1591592200.00 ns, 777.1446 us/op
WorkloadResult  72: 2048 op, 623187500.00 ns, 304.2908 us/op
WorkloadResult  73: 2048 op, 1375373700.00 ns, 671.5692 us/op
WorkloadResult  74: 2048 op, 1602144600.00 ns, 782.2972 us/op
WorkloadResult  75: 2048 op, 977479500.00 ns, 477.2849 us/op
WorkloadResult  76: 2048 op, 1661588900.00 ns, 811.3227 us/op
WorkloadResult  77: 2048 op, 1173670300.00 ns, 573.0812 us/op
WorkloadResult  78: 2048 op, 826903300.00 ns, 403.7614 us/op
WorkloadResult  79: 2048 op, 1595922700.00 ns, 779.2591 us/op
WorkloadResult  80: 2048 op, 628572600.00 ns, 306.9202 us/op
WorkloadResult  81: 2048 op, 1008956300.00 ns, 492.6544 us/op
WorkloadResult  82: 2048 op, 2105231300.00 ns, 1.0279 ms/op
WorkloadResult  83: 2048 op, 645075000.00 ns, 314.9780 us/op
WorkloadResult  84: 2048 op, 2305719600.00 ns, 1.1258 ms/op
WorkloadResult  85: 2048 op, 1105620400.00 ns, 539.8537 us/op
WorkloadResult  86: 2048 op, 1303592000.00 ns, 636.5195 us/op
WorkloadResult  87: 2048 op, 1726259100.00 ns, 842.9000 us/op
WorkloadResult  88: 2048 op, 1302795100.00 ns, 636.1304 us/op
WorkloadResult  89: 2048 op, 1036481500.00 ns, 506.0945 us/op
WorkloadResult  90: 2048 op, 688521400.00 ns, 336.1921 us/op
WorkloadResult  91: 2048 op, 1035648400.00 ns, 505.6877 us/op
WorkloadResult  92: 2048 op, 1434168200.00 ns, 700.2774 us/op
WorkloadResult  93: 2048 op, 1739624600.00 ns, 849.4261 us/op
WorkloadResult  94: 2048 op, 723588600.00 ns, 353.3147 us/op
WorkloadResult  95: 2048 op, 2183500000.00 ns, 1.0662 ms/op
WorkloadResult  96: 2048 op, 2321801800.00 ns, 1.1337 ms/op
WorkloadResult  97: 2048 op, 960734200.00 ns, 469.1085 us/op
WorkloadResult  98: 2048 op, 646097200.00 ns, 315.4771 us/op
WorkloadResult  99: 2048 op, 1648407500.00 ns, 804.8865 us/op
WorkloadResult  100: 2048 op, 2300419400.00 ns, 1.1233 ms/op
// GC:  4 0 0 138084352 2048
// Threading:  0 0 2048

// AfterAll
// Benchmark Process 103372 has exited with code 0.

Mean = 736.256 μs, StdErr = 27.187 μs (3.69%), N = 100, StdDev = 271.869 μs
Min = 210.463 μs, Q1 = 505.993 μs, Median = 778.202 μs, Q3 = 932.916 μs, Max = 1,415.547 μs
IQR = 426.923 μs, LowerFence = -134.391 μs, UpperFence = 1,573.300 μs
ConfidenceInterval = [644.051 μs; 828.461 μs] (CI 99.9%), Margin = 92.205 μs (12.52% of Mean)
Skewness = -0.04, Kurtosis = 2.16, MValue = 3.28

// ** Remained 1 (50.0%) benchmark(s) to run. Estimated finish 2025-12-01 20:32 (0h 3m from now) **
Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// **************************
// Benchmark: LeftJoinBenchmark.LeftJoin_Linq: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet LeftJoinBenchmark-DefaultJob-1.dll --anonymousPipes 2792 2796 --benchmarkName LeftJoinBenchmark.LeftJoin_Linq --job Default --benchmarkId 1 in C:\Users\sharongur\source\repos\net10Performance\LeftJoinBenchmark\bin\Release\net10.0\LeftJoinBenchmark-DefaultJob-1\bin\Release\net10.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.15.2
// Runtime=.NET 10.0.0 (10.0.25.52411), X64 RyuJIT AVX2
// GC=Concurrent Server
// HardwareIntrinsics=AVX2,AES,BMI1,BMI2,FMA,LZCNT,PCLMUL,POPCNT VectorSize=256
// Job: DefaultJob

OverheadJitting  1: 1 op, 962800.00 ns, 962.8000 us/op
WorkloadJitting  1: 1 op, 29399700.00 ns, 29.3997 ms/op

OverheadJitting  2: 16 op, 2972100.00 ns, 185.7563 us/op
WorkloadJitting  2: 16 op, 17957600.00 ns, 1.1224 ms/op

WorkloadPilot    1: 16 op, 15872500.00 ns, 992.0313 us/op
WorkloadPilot    2: 32 op, 29287300.00 ns, 915.2281 us/op
WorkloadPilot    3: 64 op, 57255900.00 ns, 894.6234 us/op
WorkloadPilot    4: 128 op, 116197800.00 ns, 907.7953 us/op
WorkloadPilot    5: 256 op, 82458700.00 ns, 322.1043 us/op
WorkloadPilot    6: 512 op, 887366800.00 ns, 1.7331 ms/op

OverheadWarmup   1: 512 op, 17100.00 ns, 33.3984 ns/op
OverheadWarmup   2: 512 op, 23500.00 ns, 45.8984 ns/op
OverheadWarmup   3: 512 op, 11800.00 ns, 23.0469 ns/op
OverheadWarmup   4: 512 op, 8900.00 ns, 17.3828 ns/op
OverheadWarmup   5: 512 op, 8000.00 ns, 15.6250 ns/op
OverheadWarmup   6: 512 op, 10400.00 ns, 20.3125 ns/op
OverheadWarmup   7: 512 op, 10300.00 ns, 20.1172 ns/op

OverheadActual   1: 512 op, 9200.00 ns, 17.9688 ns/op
OverheadActual   2: 512 op, 15700.00 ns, 30.6641 ns/op
OverheadActual   3: 512 op, 9500.00 ns, 18.5547 ns/op
OverheadActual   4: 512 op, 8900.00 ns, 17.3828 ns/op
OverheadActual   5: 512 op, 18400.00 ns, 35.9375 ns/op
OverheadActual   6: 512 op, 8100.00 ns, 15.8203 ns/op
OverheadActual   7: 512 op, 8700.00 ns, 16.9922 ns/op
OverheadActual   8: 512 op, 15900.00 ns, 31.0547 ns/op
OverheadActual   9: 512 op, 8500.00 ns, 16.6016 ns/op
OverheadActual  10: 512 op, 9700.00 ns, 18.9453 ns/op
OverheadActual  11: 512 op, 14200.00 ns, 27.7344 ns/op
OverheadActual  12: 512 op, 9000.00 ns, 17.5781 ns/op
OverheadActual  13: 512 op, 8900.00 ns, 17.3828 ns/op
OverheadActual  14: 512 op, 10200.00 ns, 19.9219 ns/op
OverheadActual  15: 512 op, 17000.00 ns, 33.2031 ns/op
OverheadActual  16: 512 op, 8800.00 ns, 17.1875 ns/op
OverheadActual  17: 512 op, 9100.00 ns, 17.7734 ns/op
OverheadActual  18: 512 op, 8200.00 ns, 16.0156 ns/op
OverheadActual  19: 512 op, 7900.00 ns, 15.4297 ns/op
OverheadActual  20: 512 op, 8300.00 ns, 16.2109 ns/op

OverheadWarmup   1: 512 op, 9600.00 ns, 18.7500 ns/op
OverheadWarmup   2: 512 op, 8700.00 ns, 16.9922 ns/op
OverheadWarmup   3: 512 op, 20400.00 ns, 39.8438 ns/op
OverheadWarmup   4: 512 op, 8000.00 ns, 15.6250 ns/op
OverheadWarmup   5: 512 op, 6500.00 ns, 12.6953 ns/op
OverheadWarmup   6: 512 op, 9200.00 ns, 17.9688 ns/op
OverheadWarmup   7: 512 op, 8800.00 ns, 17.1875 ns/op

// BeforeActualRun
