// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 2 benchmark(s) in total *****
// ***** Building 2 exe(s) in Parallel: Start   *****
// ***** Done, took 00:02:03 (123.63 sec)   *****
// Found 2 benchmarks:
//   SkipToListBenchmark.SkipTakeToList: Job-HFWDAV(Runtime=.NET 10.0, Toolchain=net10.0)
//   SkipToListBenchmark.SkipTakeToList: Job-NFJGQR(Runtime=.NET 9.0, Toolchain=net9.0)

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
WorkloadResult   2: 16384 op, 382722750.00 ns, 23.3595 us/op
WorkloadResult   3: 16384 op, 2197759850.00 ns, 134.1406 us/op
WorkloadResult   4: 16384 op, 1715571050.00 ns, 104.7101 us/op
WorkloadResult   5: 16384 op, 1747062250.00 ns, 106.6322 us/op
WorkloadResult   6: 16384 op, 2734967850.00 ns, 166.9292 us/op
WorkloadResult   7: 16384 op, 366303150.00 ns, 22.3574 us/op
WorkloadResult   8: 16384 op, 1183601450.00 ns, 72.2413 us/op
WorkloadResult   9: 16384 op, 1422949550.00 ns, 86.8499 us/op
WorkloadResult  10: 16384 op, 585575350.00 ns, 35.7407 us/op
WorkloadResult  11: 16384 op, 338836950.00 ns, 20.6810 us/op
WorkloadResult  12: 16384 op, 336613150.00 ns, 20.5452 us/op
WorkloadResult  13: 16384 op, 1000884350.00 ns, 61.0891 us/op
WorkloadResult  14: 16384 op, 1438448750.00 ns, 87.7959 us/op
WorkloadResult  15: 16384 op, 831724250.00 ns, 50.7644 us/op
WorkloadResult  16: 16384 op, 261694750.00 ns, 15.9726 us/op
WorkloadResult  17: 16384 op, 1101597050.00 ns, 67.2361 us/op
WorkloadResult  18: 16384 op, 2602455350.00 ns, 158.8413 us/op
WorkloadResult  19: 16384 op, 753825050.00 ns, 46.0098 us/op
WorkloadResult  20: 16384 op, 238032250.00 ns, 14.5283 us/op
WorkloadResult  21: 16384 op, 1120263050.00 ns, 68.3754 us/op
WorkloadResult  22: 16384 op, 2653363950.00 ns, 161.9485 us/op
WorkloadResult  23: 16384 op, 729469150.00 ns, 44.5233 us/op
WorkloadResult  24: 16384 op, 238106150.00 ns, 14.5328 us/op
WorkloadResult  25: 16384 op, 416288750.00 ns, 25.4082 us/op
WorkloadResult  26: 16384 op, 1418027150.00 ns, 86.5495 us/op
WorkloadResult  27: 16384 op, 863788850.00 ns, 52.7215 us/op
WorkloadResult  28: 16384 op, 1549337550.00 ns, 94.5641 us/op
WorkloadResult  29: 16384 op, 760215850.00 ns, 46.3999 us/op
WorkloadResult  30: 16384 op, 439370950.00 ns, 26.8171 us/op
WorkloadResult  31: 16384 op, 1254621150.00 ns, 76.5760 us/op
WorkloadResult  32: 16384 op, 2181688250.00 ns, 133.1597 us/op
WorkloadResult  33: 16384 op, 721702250.00 ns, 44.0492 us/op
WorkloadResult  34: 16384 op, 268952550.00 ns, 16.4156 us/op
WorkloadResult  35: 16384 op, 385438350.00 ns, 23.5253 us/op
WorkloadResult  36: 16384 op, 1435461950.00 ns, 87.6136 us/op
WorkloadResult  37: 16384 op, 812503050.00 ns, 49.5913 us/op
WorkloadResult  38: 16384 op, 2013530650.00 ns, 122.8962 us/op
WorkloadResult  39: 16384 op, 1614764550.00 ns, 98.5574 us/op
WorkloadResult  40: 16384 op, 343480450.00 ns, 20.9644 us/op
WorkloadResult  41: 16384 op, 1047493750.00 ns, 63.9339 us/op
WorkloadResult  42: 16384 op, 455996850.00 ns, 27.8318 us/op
WorkloadResult  43: 16384 op, 430380450.00 ns, 26.2683 us/op
WorkloadResult  44: 16384 op, 400689250.00 ns, 24.4561 us/op
WorkloadResult  45: 16384 op, 2320345950.00 ns, 141.6227 us/op
WorkloadResult  46: 16384 op, 566029750.00 ns, 34.5477 us/op
WorkloadResult  47: 16384 op, 313347550.00 ns, 19.1252 us/op
WorkloadResult  48: 16384 op, 1188035550.00 ns, 72.5119 us/op
WorkloadResult  49: 16384 op, 2304246350.00 ns, 140.6400 us/op
WorkloadResult  50: 16384 op, 632206050.00 ns, 38.5868 us/op
WorkloadResult  51: 16384 op, 2724544650.00 ns, 166.2930 us/op
WorkloadResult  52: 16384 op, 702067250.00 ns, 42.8508 us/op
WorkloadResult  53: 16384 op, 363829250.00 ns, 22.2064 us/op
WorkloadResult  54: 16384 op, 971327450.00 ns, 59.2851 us/op
WorkloadResult  55: 16384 op, 569427450.00 ns, 34.7551 us/op
WorkloadResult  56: 16384 op, 1747469050.00 ns, 106.6570 us/op
WorkloadResult  57: 16384 op, 2500600650.00 ns, 152.6246 us/op
WorkloadResult  58: 16384 op, 745727450.00 ns, 45.5156 us/op
WorkloadResult  59: 16384 op, 1552350450.00 ns, 94.7480 us/op
WorkloadResult  60: 16384 op, 1343313650.00 ns, 81.9894 us/op
WorkloadResult  61: 16384 op, 1351749450.00 ns, 82.5042 us/op
WorkloadResult  62: 16384 op, 954311350.00 ns, 58.2465 us/op
WorkloadResult  63: 16384 op, 1419990750.00 ns, 86.6694 us/op
WorkloadResult  64: 16384 op, 1321070350.00 ns, 80.6317 us/op
WorkloadResult  65: 16384 op, 853724250.00 ns, 52.1072 us/op
WorkloadResult  66: 16384 op, 533930250.00 ns, 32.5885 us/op
WorkloadResult  67: 16384 op, 768909750.00 ns, 46.9305 us/op
WorkloadResult  68: 16384 op, 1152834150.00 ns, 70.3634 us/op
WorkloadResult  69: 16384 op, 2252491850.00 ns, 137.4812 us/op
WorkloadResult  70: 16384 op, 814421050.00 ns, 49.7083 us/op
WorkloadResult  71: 16384 op, 368268250.00 ns, 22.4773 us/op
WorkloadResult  72: 16384 op, 1452125750.00 ns, 88.6307 us/op
WorkloadResult  73: 16384 op, 1487099450.00 ns, 90.7653 us/op
WorkloadResult  74: 16384 op, 464852850.00 ns, 28.3724 us/op
WorkloadResult  75: 16384 op, 1978579550.00 ns, 120.7629 us/op
WorkloadResult  76: 16384 op, 607110850.00 ns, 37.0551 us/op
WorkloadResult  77: 16384 op, 1614806050.00 ns, 98.5599 us/op
WorkloadResult  78: 16384 op, 2699336150.00 ns, 164.7544 us/op
WorkloadResult  79: 16384 op, 731222150.00 ns, 44.6303 us/op
WorkloadResult  80: 16384 op, 1586565250.00 ns, 96.8363 us/op
WorkloadResult  81: 16384 op, 967538650.00 ns, 59.0539 us/op
WorkloadResult  82: 16384 op, 2378132550.00 ns, 145.1497 us/op
WorkloadResult  83: 16384 op, 1315862250.00 ns, 80.3139 us/op
WorkloadResult  84: 16384 op, 266471350.00 ns, 16.2641 us/op
WorkloadResult  85: 16384 op, 344063150.00 ns, 20.9999 us/op
WorkloadResult  86: 16384 op, 2150578750.00 ns, 131.2609 us/op
WorkloadResult  87: 16384 op, 1368674650.00 ns, 83.5373 us/op
WorkloadResult  88: 16384 op, 845195250.00 ns, 51.5866 us/op
WorkloadResult  89: 16384 op, 248618150.00 ns, 15.1744 us/op
WorkloadResult  90: 16384 op, 968668950.00 ns, 59.1229 us/op
WorkloadResult  91: 16384 op, 1346930250.00 ns, 82.2101 us/op
WorkloadResult  92: 16384 op, 1317102650.00 ns, 80.3896 us/op
WorkloadResult  93: 16384 op, 467543950.00 ns, 28.5366 us/op
WorkloadResult  94: 16384 op, 445668450.00 ns, 27.2014 us/op
WorkloadResult  95: 16384 op, 1346194850.00 ns, 82.1652 us/op
WorkloadResult  96: 16384 op, 945239550.00 ns, 57.6928 us/op
WorkloadResult  97: 16384 op, 550319650.00 ns, 33.5888 us/op
WorkloadResult  98: 16384 op, 382931050.00 ns, 23.3723 us/op
WorkloadResult  99: 16384 op, 1393767850.00 ns, 85.0688 us/op
WorkloadResult  100: 16384 op, 1344497250.00 ns, 82.0616 us/op

// AfterAll
// Benchmark Process 76100 has exited with code 0.

Mean = 67.425 μs, StdErr = 4.219 μs (6.26%), N = 100, StdDev = 42.185 μs
Min = 14.528 μs, Q1 = 28.496 μs, Median = 59.088 μs, Q3 = 88.005 μs, Max = 166.929 μs
IQR = 59.509 μs, LowerFence = -60.768 μs, UpperFence = 177.268 μs
ConfidenceInterval = [53.118 μs; 81.732 μs] (CI 99.9%), Margin = 14.307 μs (21.22% of Mean)
Skewness = 0.72, Kurtosis = 2.59, MValue = 3.39

// ** Remained 1 (50.0%) benchmark(s) to run. Estimated finish 2025-12-01 20:43 (0h 2m from now) **
Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// **************************
// Benchmark: SkipToListBenchmark.SkipTakeToList: Job-NFJGQR(Runtime=.NET 9.0, Toolchain=net9.0)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet SkipToListBenchmark-Job-NFJGQR-2.dll --anonymousPipes 4112 1924 --benchmarkName SkipToListBenchmark.SkipTakeToList --job "Runtime=.NET 9.0, Toolchain=net9.0" --benchmarkId 0 in C:\Users\sharongur\source\repos\net10Performance\SkipToListBenchmark\bin\Release\net9.0\SkipToListBenchmark-Job-NFJGQR-2\bin\Release\net9.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.15.2
// Runtime=.NET 9.0.11 (9.0.1125.51716), X64 RyuJIT AVX2
// GC=Concurrent Server
// HardwareIntrinsics=AVX2,AES,BMI1,BMI2,FMA,LZCNT,PCLMUL,POPCNT VectorSize=256
// Job: DefaultJob

OverheadJitting  1: 1 op, 1188500.00 ns, 1.1885 ms/op
WorkloadJitting  1: 1 op, 4380400.00 ns, 4.3804 ms/op

OverheadJitting  2: 16 op, 4568400.00 ns, 285.5250 us/op
WorkloadJitting  2: 16 op, 6153300.00 ns, 384.5813 us/op

WorkloadPilot    1: 16 op, 1550000.00 ns, 96.8750 us/op
WorkloadPilot    2: 32 op, 3387600.00 ns, 105.8625 us/op
WorkloadPilot    3: 64 op, 6555700.00 ns, 102.4328 us/op
WorkloadPilot    4: 128 op, 11857700.00 ns, 92.6383 us/op
WorkloadPilot    5: 256 op, 27896700.00 ns, 108.9715 us/op
WorkloadPilot    6: 512 op, 47421900.00 ns, 92.6209 us/op
WorkloadPilot    7: 1024 op, 89858200.00 ns, 87.7521 us/op
WorkloadPilot    8: 2048 op, 392008400.00 ns, 191.4104 us/op
WorkloadPilot    9: 4096 op, 1249569200.00 ns, 305.0706 us/op

OverheadWarmup   1: 4096 op, 157500.00 ns, 38.4521 ns/op
OverheadWarmup   2: 4096 op, 144700.00 ns, 35.3271 ns/op
OverheadWarmup   3: 4096 op, 122600.00 ns, 29.9316 ns/op
OverheadWarmup   4: 4096 op, 129900.00 ns, 31.7139 ns/op
OverheadWarmup   5: 4096 op, 152500.00 ns, 37.2314 ns/op
OverheadWarmup   6: 4096 op, 115400.00 ns, 28.1738 ns/op
OverheadWarmup   7: 4096 op, 150700.00 ns, 36.7920 ns/op
OverheadWarmup   8: 4096 op, 152900.00 ns, 37.3291 ns/op
OverheadWarmup   9: 4096 op, 115000.00 ns, 28.0762 ns/op

OverheadActual   1: 4096 op, 110000.00 ns, 26.8555 ns/op
OverheadActual   2: 4096 op, 130900.00 ns, 31.9580 ns/op
OverheadActual   3: 4096 op, 117500.00 ns, 28.6865 ns/op
OverheadActual   4: 4096 op, 98800.00 ns, 24.1211 ns/op
OverheadActual   5: 4096 op, 88200.00 ns, 21.5332 ns/op
OverheadActual   6: 4096 op, 130300.00 ns, 31.8115 ns/op
OverheadActual   7: 4096 op, 86200.00 ns, 21.0449 ns/op
OverheadActual   8: 4096 op, 105500.00 ns, 25.7568 ns/op
OverheadActual   9: 4096 op, 124900.00 ns, 30.4932 ns/op
OverheadActual  10: 4096 op, 121700.00 ns, 29.7119 ns/op
OverheadActual  11: 4096 op, 105400.00 ns, 25.7324 ns/op
OverheadActual  12: 4096 op, 128000.00 ns, 31.2500 ns/op
OverheadActual  13: 4096 op, 113700.00 ns, 27.7588 ns/op
OverheadActual  14: 4096 op, 95500.00 ns, 23.3154 ns/op
OverheadActual  15: 4096 op, 133900.00 ns, 32.6904 ns/op
OverheadActual  16: 4096 op, 111400.00 ns, 27.1973 ns/op
OverheadActual  17: 4096 op, 122300.00 ns, 29.8584 ns/op
OverheadActual  18: 4096 op, 101000.00 ns, 24.6582 ns/op
OverheadActual  19: 4096 op, 105700.00 ns, 25.8057 ns/op
OverheadActual  20: 4096 op, 103800.00 ns, 25.3418 ns/op

OverheadWarmup   1: 4096 op, 96400.00 ns, 23.5352 ns/op
OverheadWarmup   2: 4096 op, 99300.00 ns, 24.2432 ns/op
OverheadWarmup   3: 4096 op, 94800.00 ns, 23.1445 ns/op
OverheadWarmup   4: 4096 op, 105000.00 ns, 25.6348 ns/op
OverheadWarmup   5: 4096 op, 122500.00 ns, 29.9072 ns/op
OverheadWarmup   6: 4096 op, 104200.00 ns, 25.4395 ns/op

// BeforeActualRun
WorkloadActual   1: 4096 op, 1376921500.00 ns, 336.1625 us/op
WorkloadActual   2: 4096 op, 1249388000.00 ns, 305.0264 us/op
WorkloadActual   3: 4096 op, 505583600.00 ns, 123.4335 us/op
WorkloadActual   4: 4096 op, 313045600.00 ns, 76.4271 us/op
WorkloadActual   5: 4096 op, 371812300.00 ns, 90.7745 us/op
WorkloadActual   6: 4096 op, 834972000.00 ns, 203.8506 us/op
WorkloadActual   7: 4096 op, 984891700.00 ns, 240.4521 us/op
WorkloadActual   8: 4096 op, 872805100.00 ns, 213.0872 us/op
WorkloadActual   9: 4096 op, 690810800.00 ns, 168.6550 us/op
WorkloadActual  10: 4096 op, 324731800.00 ns, 79.2802 us/op
WorkloadActual  11: 4096 op, 838481600.00 ns, 204.7074 us/op
WorkloadActual  12: 4096 op, 326474800.00 ns, 79.7058 us/op
WorkloadActual  13: 4096 op, 298398400.00 ns, 72.8512 us/op
WorkloadActual  14: 4096 op, 781916700.00 ns, 190.8976 us/op
WorkloadActual  15: 4096 op, 671189100.00 ns, 163.8645 us/op
WorkloadActual  16: 4096 op, 266792500.00 ns, 65.1349 us/op
WorkloadActual  17: 4096 op, 802545100.00 ns, 195.9339 us/op
WorkloadActual  18: 4096 op, 403570900.00 ns, 98.5281 us/op
WorkloadActual  19: 4096 op, 300480600.00 ns, 73.3595 us/op
WorkloadActual  20: 4096 op, 877794500.00 ns, 214.3053 us/op
WorkloadActual  21: 4096 op, 592090900.00 ns, 144.5534 us/op
WorkloadActual  22: 4096 op, 306306300.00 ns, 74.7818 us/op
WorkloadActual  23: 4096 op, 310884200.00 ns, 75.8995 us/op
WorkloadActual  24: 4096 op, 756693000.00 ns, 184.7395 us/op
WorkloadActual  25: 4096 op, 473858000.00 ns, 115.6880 us/op
WorkloadActual  26: 4096 op, 379639700.00 ns, 92.6855 us/op
WorkloadActual  27: 4096 op, 1126424000.00 ns, 275.0059 us/op
WorkloadActual  28: 4096 op, 378764900.00 ns, 92.4719 us/op
WorkloadActual  29: 4096 op, 405269000.00 ns, 98.9426 us/op
WorkloadActual  30: 4096 op, 782904500.00 ns, 191.1388 us/op
WorkloadActual  31: 4096 op, 316216400.00 ns, 77.2013 us/op
WorkloadActual  32: 4096 op, 296830300.00 ns, 72.4683 us/op
WorkloadActual  33: 4096 op, 289167800.00 ns, 70.5976 us/op
WorkloadActual  34: 4096 op, 419863000.00 ns, 102.5056 us/op
